0_RfR 0,0_RfR 1,0_RfR 2,1_RfR 0,1_RfR 1,1_RfR 2,2_RfR 0,2_RfR 1,2_RfR 2,3_RfR 0,3_RfR 1,3_RfR 2,4_RfR 0,4_RfR 1,4_RfR 2,EWS_DaysToThreat,A.1_DikeIncrease 0,A.1_DikeIncrease 1,A.1_DikeIncrease 2,A.2_DikeIncrease 0,A.2_DikeIncrease 1,A.2_DikeIncrease 2,A.3_DikeIncrease 0,A.3_DikeIncrease 1,A.3_DikeIncrease 2,A.4_DikeIncrease 0,A.4_DikeIncrease 1,A.4_DikeIncrease 2,A.5_DikeIncrease 0,A.5_DikeIncrease 1,A.5_DikeIncrease 2,A.1 Total Costs,A.1_Expected Number of Deaths,A.2 Total Costs,A.2_Expected Number of Deaths,A.3 Total Costs,A.3_Expected Number of Deaths,A.4 Total Costs,A.4_Expected Number of Deaths,A.5 Total Costs,A.5_Expected Number of Deaths,RfR Total Costs,Expected Evacuation Costs
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,7,0,0,2,1,0,0,1,4,0,4,0,2,250418129.4142797,0.0,1968086375.2378426,0.2780894090376037,20299287.62732069,0.0,16347288.792964684,0.0,64922482.303728715,0.0,0.0,25353.407992055072
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,1,1,0,1,0,7,5,2,0,1,83687277.02147828,0.00616387031327254,141741570.95077625,0.0,334305733.0753223,0.08942685894413746,28265438.623856276,0.0,54355764.74753119,0.0,0.0,3177.7150834323875
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,9,7,7,0,0,0,0,0,0,1,7,4,0,5,292658921.40830696,0.0,119549513.11506593,0.007634530743024888,1186655764.9498267,0.35298841419947613,21069784.935395602,0.0,75329742.05586098,0.0,0.0,13155.714944902626
0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,6,7,0,0,1,6,0,6,0,0,1,0,0,60717312.84309486,0.0,73315450.27094865,0.0,57766373.226757094,0.004171503612070715,12586457.998778107,0.0,211271867.08976883,0.08131631442377162,261300000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,1,6,1,0,3,0,0,3,0,0,6,98840323.88877058,0.0020546234377575127,226190453.52219468,0.0009920652453870244,291147614.2346361,0.024954305656564483,8453407.696608048,0.0,80923987.19018582,0.0020792717324166774,0.0,7263.4855381701145
0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,7,0,0,0,0,2,0,3,2,3,3,0,6,0,2,68139002.95605196,0.0,1334603685.2283044,0.0755508837519709,48716867.66610375,0.0,17803345.000196747,0.0,74011736.27191554,0.0,92100000.0,28654.52849807813
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,7,2,0,3,0,0,0,0,0,0,0,2,0,7,166265237.96810734,0.002568279297196892,1289690206.172927,0.07599549686862205,312556895.6865747,0.03832254671695366,0.0,0.0,74843606.29614219,0.0,0.0,32791.17454086299
1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,6,3,1,0,4,1,1,3,0,3,0,0,0,0,148992572.8637129,0.0,1628924041.0711012,0.09225804566023818,67172241.44960354,0.0,8453407.696608048,0.0,0.0,0.0,302400000.0,33605.73849485783
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,8,0,0,0,0,2,0,0,0,2,3,0,5,3,4,76299088.11882158,0.0,1676414124.0500257,0.23034526653657522,0.0,0.0,16373078.863592021,0.0,116251007.40722865,0.0,61400000.0,21777.4587280205
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,4,0,6,7,0,0,2,0,0,0,0,1,0,4,47847947.961454235,0.0,170556791.0585788,0.006546881687632982,49421855.27665299,0.022364158529101313,10056215.479690675,0.002680976114280378,178089284.47596687,0.0515891333731015,394500000.0,0.0
1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,3,0,1,0,0,0,0,1,0,0,6,0,1,0,0,0,32694901.094161935,0.0,2198367541.823331,0.10517530481295825,20299287.62732069,0.0,20319063.206658736,0.0,0.0,0.0,899200000.0,59905.716470404775
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,6,0,0,0,0,3,0,0,0,0,0,5,251532079.62498075,0.0,147380017.5811222,0.03666957851546504,813409780.0397544,0.6507699318861038,0.0,0.0,36676675.840294495,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,6,7,6,1,0,0,6,0,0,0,6,7,2,185988733.59026313,0.002568279297196892,231380555.92503926,0.0010473932063539584,822730664.9231057,0.09810498348935169,4616649.625559916,0.0001845357527437463,137022294.59667343,0.0,0.0,14647.758817051046
0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,1,0,0,7,0,0,2,0,0,0.0,0.0,119549513.11506593,0.0212070298417358,311830771.72812814,0.2463031997991994,14261651.781499248,0.0,27578229.96765524,0.0,730000000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,4,3,0,4,3,7,0,0,0,0,0,5,0,6,132206024.73611341,0.0,1009482899.3568804,0.04379928979456585,34221561.73832255,0.0,0.0,0.0,84317877.34823732,0.0,84600000.0,24377.98503334855
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,60717312.84309486,0.0,2198367541.823331,0.10517530481295825,0.0,0.0,7332080.219521779,0.0,0.0,0.0,340700000.0,59905.716470404775
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3,7,7,0,7,32694901.094161935,0.0,1913602273.9090166,0.740856833515953,20299287.62732069,0.0,24227584.784522224,0.0,100105457.62015328,0.0,115300000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,3,1,0,0,3,0,0,6,0,0,92648501.6727509,0.0,1640295297.6462026,0.6188090674714329,43701717.489793494,0.01961427903111278,8453407.696608048,0.0,40273672.383724004,0.0,205800000.0,0.0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3,0,1,3,0,0,0,1,6,0,0,0,4,76431543.68310125,0.0,1471491864.3374548,0.5465229375166607,27022373.49511227,0.02209339449386796,19337348.34775413,0.0,33377116.55719709,0.0,151900000.0,0.0
0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3,0,4,1,0,0,1,7,0,5,0,0,1,0,0,95213987.28559849,0.0,2208221633.293439,0.8595281212566708,55690229.411618516,0.0,11068771.68625446,0.0,25037214.086173728,0.0,461900000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,7,7,1,0,3,0,0,5,2,4,0,4,0,3,278244204.70442295,0.0,1706499914.848843,0.23402833061564748,38147083.456793845,0.002723885599574404,17701182.393370774,0.0,68094717.76275629,0.0,0.0,21412.258899259552
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,8,0,0,0,0,2,0,0,0,2,3,3,5,5,1,76299088.11882158,0.0,1806456833.92779,0.10475125544989519,0.0,0.0,26372924.31264166,0.0,115098409.19196975,0.0,30700000.0,38818.022353973545
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,7,0,0,3,0,0,0,1,7,3,4,0,0,170123754.81068465,0.01232774062654508,1664503593.49428,0.2305010594545474,0.0,0.0,32130168.07907235,0.0,33377116.55719709,0.0,30700000.0,21783.03626710863
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,7,1,0,2,0,0,0,0,6,0,3,2,0,0,109503342.08350585,0.0,1671752426.3873658,0.09818700419231291,29138242.4396099,0.0035219386256263806,22928006.72310114,0.0,27578229.96765524,0.0,290400000.0,36114.19391914269
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,6,2,0,1,0,0,1,0,0,0,0,1,7,0,202617836.59140262,0.0,2236612663.775095,0.3155259144388748,20299287.62732069,0.0,0.0,0.0,70740857.80294001,0.0,0.0,29045.195864438676
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,5,7,6,4,0,0,1,0,0,0,6,0,0,0,1,225446533.21101338,0.0,512955292.0147232,0.0710331629691929,20299287.62732069,0.0,12586457.998778107,0.0,25037214.086173728,0.0,256100000.00000003,5839.937770647729
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,7,1,1,1,1,0,0,0,0,4,4,0,4,186921762.1676117,0.0,1565757441.5037742,0.5876016611205338,20299287.62732069,0.0,9695195.36216505,0.0,71555540.28476302,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,1,1,1,0,7,4,76431543.68310125,0.0,2236612663.775095,0.8764608734413187,9348686.3261849,0.007566348887706678,19617742.85964441,0.0,86420965.59927613,0.0,0.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,4,7,1,1,7,0,0,0,0,0,1,0,6,213055208.00474906,0.0020546234377575127,189817140.21665674,0.0009920652453870244,34221561.73832255,0.0,9197168.511625038,0.0002934380342895569,178831556.71520728,0.0058549146999997085,0.0,4449.669232068941
0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,1,0,3,0,4,0,1,0,7,42291505.65437629,0.0,1582261099.2461963,0.07255214781546264,45324187.55237766,0.0,9695195.36216505,0.0,70740857.80294001,0.0,248500000.0,41838.85363600381
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,8,1,1,0,1,0,0,0,0,0,0,0,1,0,3,163316429.9187892,0.0,2236612663.775095,0.8764608734413187,0.0,0.0,0.0,0.0,56425877.743436806,0.0,512200000.00000006,0.0
0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3,0,9,0,1,7,0,3,0,0,0,0,7,4,42291505.65437629,0.0,141741570.95077625,0.0,64835987.44502628,0.0,2445355.41842564,0.0006516828761876934,191758051.21275753,0.04563599082745641,619900000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,2,3,3,0,3,1,0,0,0,7,3,125797238.44921103,0.0,479055976.33665425,0.13931568271753708,50962397.12067895,0.0,6320800.309666242,0.0,82593104.13074732,0.0,0.0,0.0
0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,6,6,0,7,47847947.961454235,0.0,73315450.27094865,0.0,81948876.9254049,0.06732299752973164,14232290.455919793,0.0004409988220608557,94338185.77629063,0.0,309900000.0,0.0
0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,5,7,7,0,0,1,0,3,0,0,0,0,0,2,134576627.39671084,0.0,81393306.04134458,0.003669416066404206,102427716.98232263,0.04804554933539666,6226351.34320681,0.001656077422848855,266121940.03711563,0.10323940406165454,363800000.0,0.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,3,0,1,0,6,5,0,6,0,7,42291505.65437629,0.0,1706499914.848843,0.6500786961545763,20299287.62732069,0.0,26127534.665142894,0.0,94338185.77629063,0.0,217800000.0,0.0
1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,2,1,4,5,2,0,1,37255203.23710208,0.0,2044457045.6570878,0.28453383191365933,22167818.198803753,0.0,29440944.05553699,0.0,54355764.74753119,0.0,115300000.0,26667.194244268918
0,1,0,0,0,0,1,1,0,1,1,1,0,1,0,3,0,0,0,9,1,0,7,3,0,5,0,6,1,0,0,0.0,0.0,141741570.95077625,0.0,64835987.44502628,0.0,25957753.651390065,0.0,25037214.086173728,0.0,765700000.0,0.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,3,0,0,1,7,7,6,0,0,0,53972506.18695759,0.0,1706499914.848843,0.6500786961545763,29647973.95350559,0.007566348887706678,52451265.1014088,0.0,0.0,0.0,84600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,3,2,3,0,0,3,6,0,0,0,6,6,102192937.55533153,0.0,479055976.33665425,0.13931568271753708,603811739.0414766,0.47759910381541654,12586457.998778107,0.0,89542814.51096618,0.0,0.0,0.0
0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,7,0,5,0,0,1,7,0,6,7,7,0.0,0.0,177202865.01677424,0.0,28798397.130608946,0.0,21069784.935395602,0.0,162738541.54706326,0.0,504600000.0,0.0
1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,7,0,6,0,5,32694901.094161935,0.0,2198367541.823331,0.10517530481295825,0.0,0.0,14261651.781499248,0.0,85142397.97480127,0.0,253800000.0,59905.716470404775
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,4,0,0,3,0,0,1,6,7,1,1,0,4,82177854.37813279,0.0,1664699078.4904783,0.0960680246775271,20299287.62732069,0.0,39816568.41869327,0.0,59554855.274964996,0.0,30700000.0,35582.135064840346
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,4,0,1,0,0,0,1,0,0,4,0,0,3,170244885.81299567,0.01712186198131261,1592884365.0788963,0.6102571455138429,20299287.62732069,0.0,9695195.36216505,0.0,30351526.042379983,0.0,61400000.0,0.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,6,7,0,0,0,7,0,0,0,6,0,0,152977127.78194904,0.006163870313272538,170971032.61390525,0.0008295605129293703,542457599.9237369,0.05024967933912224,0.0,0.0,40273672.383724004,0.0,121200000.0,12638.855738708216
1,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,8,3,0,5,0,0,6,7,0,2,7,7,0.0,0.0,143874485.18893084,0.0,28798397.130608946,0.0,30033571.88243507,0.0,134641953.74510795,0.0,1511300000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,0,5,0,4,0,3,3,88511693.9986257,0.0,1913602273.9090166,0.740856833515953,0.0,0.0,22537573.22754236,0.0,63921995.57957761,0.0,30700000.0,0.0
0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,2,7,5,7,0,0,0,6,0,0,4,0,1,5,0,183160830.053551,0.0,73315450.27094865,0.0,58535925.60986186,0.02222342940919359,9695195.36216505,0.0,120321766.91268286,0.02490264763963033,432800000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,3,0,0,1,3,0,6,0,0,1,0,0,144276257.50900897,0.03424372396262522,811381317.3171252,0.32168133767978485,45324187.55237766,0.0,12586457.998778107,0.0,25037214.086173728,0.0,256100000.00000003,0.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,8,6,8,2,0,7,0,4,0,0,0,5,0,0,206733597.6331147,0.0020546234377575127,137300745.12360516,0.0,67626108.28683192,0.0,1630236.9456170935,5.213463009501546e-05,36676675.840294495,0.0,256100000.00000003,412.63332399950644
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,7,0,0,0,6,7,1,5,0,7,0,6,42291505.65437629,0.0,119549513.11506593,0.007634530743024888,468815960.09060514,0.11766280473315871,17767801.395336673,0.0,95146224.41557565,0.0,217800000.0,4767.740772399439
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,1,3,0,7,7,0,0,7,53972506.18695759,0.0,2236612663.775095,0.8764608734413187,45324187.55237766,0.0,32304948.475029543,0.0,44193513.54513965,0.0,84600000.0,0.0
0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,3,1,7,0,0,7,0,7,0.0,0.0,1630239309.306986,0.6235395404662922,46650169.32145682,0.0,14261651.781499248,0.0,100105457.62015328,0.0,236500000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,9,0,0,0,0,0,7,0,5,0,0,0,134576627.39671084,0.0,89992006.20155807,0.0,1187339836.6633556,0.9815762970107108,28265438.623856276,0.0,0.0,0.0,84600000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,0,3,1,1,0,1,1,0,0,0,0,1,0,1,112454988.58836943,0.0,1729965489.7540786,0.24065290363633268,41292219.28177295,0.0,0.0,0.0,50929971.20054293,0.0,256100000.00000003,21661.62011967147
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,0,0,0,4,1,0,4,153571211.99998525,0.01712186198131261,1592884365.0788963,0.6102571455138429,0.0,0.0,9695195.36216505,0.0,59554855.274964996,0.0,61400000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,5,6,4,0,3,0,1,0,2,1,0,0,0,0,0,195040666.04236764,0.0,1289787948.671026,0.0608067641234839,43224599.14167526,0.0,6320800.309666242,0.0,0.0,0.0,340700000.0,33440.77516311056
0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3,7,3,0,1,0,0,1,0,0,1,7,0,42291505.65437629,0.0,149255559.2899928,0.007069009947245268,312286819.5371476,0.2470051492887917,6320800.309666242,0.0,70740857.80294001,0.0,596800000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,6,7,6,8,0,0,0,4,3,0,0,0,2,0,7,238050754.09079814,0.0,81277411.11097889,0.0,147607734.28416276,0.07747153045545177,1630236.9456170935,0.0004344552507917956,113058765.35055473,0.016791955817781496,286800000.0,0.0
0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,7,5,0,0,0,0,0,0,1,3,0,1,6,0,136422954.7271911,0.0,2137066695.4533944,0.30235920376157555,0.0,0.0,15063068.18035096,0.0,66687072.31506137,0.0,115300000.0,28441.576128763816
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,7,0,0,0,7,4,32694901.094161935,0.0,124394335.26474571,0.001223138688801402,85695008.57732473,0.0721294525185848,14261651.781499248,0.0,180644492.33471483,0.04063502278605894,61400000.0,0.0
1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,7,5,0,5,0,4,0.0,0.0,1322984943.0091012,0.5081776878487999,20299287.62732069,0.0,28265438.623856276,0.0,76159688.97366215,0.0,1349900000.0,0.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,6,3,0,1,0,0,0,0,1,3,0,1,1,1,163447364.5156858,0.00616387031327254,1913504531.4109178,0.2666773601799843,0.0,0.0,15063068.18035096,0.0,77707505.98041888,0.0,30700000.0,25067.82863850583
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,8,0,0,0,0,0,0,0,0,164669692.77135092,0.0,2198367541.823331,0.8764608734413187,37285037.900559425,0.0,0.0,0.0,0.0,0.0,84600000.0,0.0
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,0,0,0,3,0,1,0.0,0.0,1664699078.4904783,0.07685441974202167,26403379.542306438,0.0,0.0,0.0,58044072.09764524,0.0,466300000.0,44205.570151142834
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,3,1,0,0,0,1,0,0,7,0,0,2,119131378.88336831,0.01712186198131261,490574220.3633132,0.16979621863869704,52872027.254674934,0.026956652029786254,14261651.781499248,0.0,27578229.96765524,0.0,286800000.0,0.0
0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,6,7,7,7,0,0,6,6,0,0,0,0,3,0,0,249537648.9634626,0.0,118958762.28419031,0.020684901582123515,69810785.89520885,0.0,0.0,0.0,30351526.042379983,0.0,760700000.0,0.0
0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3,3,0,0,2,0,0,0,0,7,0,7,1,6,4,89068254.21950817,0.0,1215278517.667534,0.4650206986446101,0.0,0.0,32304948.475029543,0.0,108914524.36919785,0.0,279200000.0,0.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,7,7,0,3,1,0,3,0,0,0,0,0,5,181693838.44953766,0.0,164666913.57136524,0.014138019894490535,290939447.54633003,0.20763213665098612,4580518.886065123,0.0012150786007879993,77326990.64675632,0.017327264436805642,84600000.0,0.0
0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0,7,7,7,0,0,0,1,6,6,0,3,32694901.094161935,0.0,867007745.7054673,0.04091723213124948,34221561.73832255,0.0,19337348.34775413,0.0,77404471.7832109,0.0,581600000.0,15564.010961018077
0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,1,0,0,0,6,0,4,0.0,0.0,884828377.3921567,0.039432387602977924,25142951.422868136,0.0004784392441210285,0.0,0.0,81105853.85915002,0.0,146000000.0,26680.182174812257
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,8,2,6,0,0,3,6,0,0,0,0,6,160540607.98897105,0.0,232482380.99582875,0.0012845890025321497,845391502.9194659,0.6800721034403655,12586457.998778107,0.0,40273672.383724004,0.0,0.0,0.0
0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,7,0,3,0,1,0,1,0,0,1,0,0,0.0,0.0,133844205.0086204,0.0,57606308.12893438,0.03078400640071864,6320800.309666242,0.0,206548253.01258206,0.07911352392214474,176700000.0,0.0
0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,5,2,0,0,1,0,0,1,0,0,0,0,0,53972506.18695759,0.0,754142911.2850425,0.2901934346876225,20299287.62732069,0.0,6320800.309666242,0.0,0.0,0.0,619900000.0,0.0
0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,4,0,7,0,0,0,5,3,0,0,0,0,0,0,82177854.37813279,0.0,73315450.27094865,0.0,84739427.93143642,0.022440999176577214,10056215.479690675,0.002680976114280378,309490858.6481745,0.13386727716517027,612300000.0,0.0
1,0,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,4,0,1,0,0,1,0,0,2,6,0,7,0,47847947.961454235,0.0,1592982107.5769951,0.6103435340853951,20299287.62732069,0.0,20793414.8415654,0.0,44193513.54513965,0.0,1396200000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,4,6,0,0,3,1,1,9,5,6,0,0,1,156022371.27999088,0.0,111688415.45334655,0.020684901582123515,69869514.91937588,0.0,53267577.92203584,0.0,183144125.81776398,0.06800155234282552,30700000.0,0.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,3,1,3,7,0,0,2,0,7,2,0,0,42291505.65437629,0.0,568057102.9478192,0.18012516208190552,34221561.73832255,0.0,22585050.269750636,0.0,27578229.96765524,0.0,256100000.00000003,0.0
0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,6,5,0,0,0,0,0,1,0,0,0,0,0,60717312.84309486,0.0,269166131.49432313,0.09223916632212556,1173478213.360487,0.9632354794950007,6320800.309666242,0.0,0.0,0.0,558500000.0,0.0
0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,7,1,1,0,0,0,0,0,0,0,1,1,1,1,2,152281136.071976,0.0,2117446343.5545168,0.8281819301955438,0.0,0.0,12857587.774250694,0.0,80425146.24616088,0.0,577200000.0,0.0
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3,0,0,0,2,6,0,0,3,3,0,0,7,6,3,2,0.0,0.0,452381559.8482264,0.016610070190677124,56148742.59413316,0.0005358554929590683,18842170.66756437,0.0001458094320945599,114720639.82105857,0.0,248500000.0,9367.087335218173
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,3,0,5,0,3,0,4,83687277.02147828,0.01712186198131261,1767901352.5306294,0.6915055653302901,24198032.45136138,0.0,11068771.68625446,0.0,67268466.33257627,0.0,256100000.00000003,0.0
0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,8,7,7,0,1,0,0,0,0,0,3,0,0,0,2,278244204.70442295,0.0,1592982107.5769951,0.6103435340853951,0.0,0.0,8453407.696608048,0.0,27578229.96765524,0.0,363800000.0,0.0
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,1,4,3,0,1,0,7,0,1,0,0,1,0,1,133170230.30544913,0.0020546234377575127,534570702.01989883,0.02240000295436472,34221561.73832255,0.0,6320800.309666242,0.0,50929971.20054293,0.0,151900000.0,12140.359739948337
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,1,7,4,6,0,4,4,0,0,0,0,1,0,7,139382316.28490794,0.0,233095678.230901,0.005361213646223625,56604892.31464201,0.0,9233299.251119832,0.000295257204389994,131920683.41326359,0.0032023782880165404,30700000.0,4833.412808594049
0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,5,1,0,3,3,3,0,0,0,1,0,0,32694901.094161935,0.0,149467918.71618706,0.019953922018666324,80565267.4198265,0.0,0.0,0.0,25037214.086173728,0.0,182600000.0,0.0
0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,7,7,0,1,0,0,0,0,7,0,7,0,0,0,192314896.29996094,0.0,1577132282.626757,0.6009527982338785,0.0,0.0,32304948.475029543,0.0,0.0,0.0,400400000.0,0.0
0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,4,8,0,1,7,7,0,6,0,0,1,0,2,82177854.37813279,0.0,131317077.63893835,0.0,77517373.55736606,0.0,12586457.998778107,0.0,185002587.96301994,0.05742800623007104,248500000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,6,4,7,4,5,7,9,0,0,0,0,0,0,0,170244885.81299567,0.01712186198131261,226798343.32886666,0.0,85598581.28332716,0.0,1612665.5475142584,0.0004270826362031934,87195800.0065472,0.037756782099727874,151900000.0,0.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,6,0,0,6,3,7,6,2,0,0,0,6,0,0,111709688.77041121,0.002568279297196892,845427255.7233044,0.04241994073795828,108256283.37658635,0.0,806332.7737571292,3.203119771523951e-05,40273672.383724004,0.0,151900000.0,16256.238387420504
0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,4,0,0,2,3,0,0,0,0,1,0,0,32694901.094161935,0.0,197205132.75056094,0.02226713139007829,48047840.36663434,0.0,0.0,0.0,25037214.086173728,0.0,438700000.0,1826.3625946907473
0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,4,0,6,0,1,0,0,1,0,0,0,1,0,4,47847947.961454235,0.0,142473807.9192108,0.004713754815095747,79802725.87959187,0.0176039354412984,6262482.082701603,0.0006016453825268991,174264062.4563216,0.017929906300533836,394500000.0,2759.917054251655
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,3,0,0,4,2,1,7,0,1,0,0,134679652.94879463,0.01232774062654508,1273382470.6864011,0.17884110177989426,51760044.33566119,0.0,21069784.935395602,0.0,25037214.086173728,0.0,121200000.0,16404.47676633383
0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,4,2,1,0,6,4,0,0,0,0,7,1,32694901.094161935,0.0,233447082.51719195,0.036466473715615524,68543262.06988811,0.003986993701008571,4580518.886065123,0.0012150786007879993,75869639.77914998,0.0,581600000.0,0.0
0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,0,5,0,7,0,0,1,3,0,0,0,0,0,0,2,104964882.11427394,0.0020546234377575127,78700687.4512126,0.0002935532853123365,68714707.96676269,0.002351513758834204,9161037.772130245,0.0002916188641891198,268633420.94580704,0.01252927171214846,61400000.0,8492.626463465975
